"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"Skil",1,0.860651185698972,0.826291556316449,0.74424502481692,0.0198965526677949,0.703019317411377,0.750580701796723,0.685458696651722,0.682711688223253,0.652715494758517,0.691765244194408,0.652973016311417,0.74020780930677,0.719141210010825,0.733834600871644,0.63853049372779,0.442891796497017,0.556691985093953,0
"Ttc14",1,0.865488204947578,0.84217420635861,0.865378391802037,0.0800078784896586,0.746172607119853,0.796768764707086,0.714773193817271,0.714740314730985,0.6935838027496,0.73512598479169,0.67831112186409,0.736513704429541,0.716437806406811,0.738029925745631,0.722377697095469,0.508293360671758,0.603997228524231,0
"Fxr1",1,0.852120585686386,0.822763704719419,0.783008596291661,0.0307106456896848,0.725592014097497,0.758774556872361,0.695122252247468,0.712389584356107,0.670404404206416,0.720936881702994,0.66074158269285,0.567688683505752,0.432043058294819,0.440417068517414,0.418967313184015,0.374830207770338,0.460956078140914,0
"Elf2",1,0.842215443930749,0.794493554256528,0.495285156521786,0.0535646786514533,0.5893356792735,0.656591459821772,0.638575830870026,0.602657531818923,0.583523291602853,0.588348096571343,0.574771543091129,0.721660199599511,0.9469276086725,0.86645030345458,0.441485571643252,0.393904939341267,0.524315139644677,0
"Maml3",1,0.856285936092853,0.829963752340776,0.83381100553739,0.0619954286761363,0.735874162776962,0.772347525819004,0.698213390029656,0.711522001651585,0.673661216792889,0.724224352869462,0.684515565022748,0.670125329659429,0.532934421933994,0.510738450474838,0.447518538235385,0.390243683367398,0.480975694949045,0
"Tsc22d2",1,0.861775483860567,0.829729717847002,0.772931525195287,0.0244633129536255,0.709672179668406,0.759279431191144,0.690236108287749,0.68832308261894,0.660054272475084,0.697854613542032,0.64602831404026,0.723470625796847,0.714670824963238,0.743249760919116,0.720810084990728,0.487268360529515,0.585199779168097,0
"Siah2",1,0.615788876771206,0.575690018299045,0,0.0503462579797002,0.0500874174141656,0.0687419251974394,0.0830452726320916,0.0811785839862,0.0711732791985992,0.0557429192620712,0.0430141382518757,0.0359341893518978,0.0323065558912985,0.0300376161474908,0.028507207408481,0.0283128689041552,0.0302896584963033,0.0329764902639287
"Med12l",1,0.840937577614538,0.769879842997117,0.488856669946583,0,0.714434359077206,0.739056259688302,0.768136055355825,0.691120512655426,0.541348131643636,0.466654842517918,0.349923666676364,0.307651266577067,0.315254894200824,0.340588112270775,0.348850719841562,0.31788389051386,0.43144014877292,0.0151458101795477
"P2ry12",1,0.890635617439824,0.856512984469472,0.81732274520572,0.842449442112664,0.731758155392918,0.847998401784544,0.796561212750869,0.751580710992073,0.768635524875402,0.786138558738396,0.764445965139287,0.715432086720031,0.658556355870235,0.647398971036785,0.678780768816977,0.458689685632116,0.579388137679129,0
"Mbnl1",1,0.893928720783281,0.866191065391724,0.831301788796909,0.790772783044021,0.74912981878487,0.864767799239659,0.810230932375228,0.763309674068168,0.788800832474801,0.807528610568956,0.789258831670627,0.743168581324194,0.703935778871868,0.698261265474442,0.73703188104676,0.512311109845602,0.619622774789451,0
"Il6ra",1,0.861943190983107,0.830769736944276,0.780326854319512,0.0248875598478213,0.710283730802644,0.762009368176302,0.692633553353114,0.6905737981897,0.663010920495232,0.700578131227514,0.638888440450746,0.708091995690165,0.707749262772809,0.748606648128541,0.751638651286582,0.555305888591638,0.616303176621901,0
"Bnipl",1,0.0691789052423689,0.0518569562301011,0.0025729771167096,0,0.0246176330613116,0.0228780335852291,0.0188154802975728,0.0139313646476258,0.00842259125274895,0.0045766680895065,0.00294390676583891,0.00253622959849379,0.00227048596540187,0.00166690547547032,0.000857909362596765,0.000437415622141035,0.00100054380319191,0.00214447301805968
"Arnt",1,0.783392792457423,0.652717653367588,0.323638134957405,0.0987368271944785,0.729932175574125,0.812375563067565,0.99165386295887,0.585799968344017,0.443210394092214,0.391242988269233,0.327080732477556,0.317680999950718,0.326223273468094,0.344572948817861,0.341717702274092,0.306971413866769,0.462438750045838,0
"Otud7b",1,0.847136634731046,0.80481614614463,0.661109982928316,0,0.737435905768319,0.764232192225303,0.743113733340458,0.670805240063443,0.553135092882332,0.513571431707574,0.393712362331043,0.331913714655003,0.33008266551599,0.359239119672543,0.368699778172945,0.3363850520303,0.434540720567414,0.0208800699939938
"Man1a2",1,0.865455804501195,0.834414642383123,0.883211540643852,0.756914303677892,0.696489778817765,0.800153040515914,0.745185093127644,0.70078991217352,0.672286069569139,0.691494134670828,0.648577651127291,0.576710399785322,0.47992971560465,0.489967609482523,0.482556368059836,0.399246370466953,0.479712558178267,0
"Gm43258",1,0.309354461373883,0.188927595350561,0.00325592234452146,0.0145549626567675,0.00176724745352756,0.0202254759989952,0.0185647508946637,0.0147513668653448,0.0128557016812856,0.0109961770664188,0.00846148330709308,0.00584110738080637,0.00377909005855242,0.00232075214169797,0.00125916908663385,0.0004591171286301,0,0.000113592183169378
"Capza1",1,0.912130947132739,0.914201754790265,0.941446367110331,0.276616413879918,0.842006635709221,0.90449250641383,0.818642280343413,0.812584514971939,0.841745419372637,0.874825765883303,0.811146215513014,0.830216367458291,0.832555168036113,0.869800076916254,0.901905866827348,0.760827349182717,0.89924514470796,0
"Cttnbp2nl",1,0.867624334572831,0.846655353803958,0.872628245823491,0.0748261875208981,0.750162563088714,0.807574651151813,0.724899236150679,0.722310674700907,0.706617907599831,0.749908076057834,0.677782364628638,0.725220338306236,0.727310081265522,0.769210963875869,0.778224939248362,0.679392897730809,0.714087274810375,0
"Fndc7",1,0.0691789052423689,0.0518569562301011,0.0025729771167096,0,0.0246176330613116,0.0228780335852291,0.0188154802975728,0.0139313646476258,0.00842259125274895,0.0045766680895065,0.00294390676583891,0.00253622959849379,0.00227048596540187,0.00166690547547032,0.000857909362596765,0.000437415622141035,0.00100054380319191,0.00214447301805968
"Prpf38b",1,0.850645934212653,0.823879077718425,0.727092666501217,0.0250932991307334,0.69591486324678,0.754276767654802,0.692265035348821,0.686595949012362,0.646179184393506,0.720922015032155,0.635004660932008,0.667193894877094,0.666678392339873,0.690613876796536,0.685721125339499,0.801720590248723,0.994138610467744,0
"Gm43221",1,0.854582581286206,0.530076588809752,0.0747349484421151,0,0.240533177062978,0.362181454729942,0.353248971153251,0.31031593188095,0.271140714457478,0.241877401539798,0.219156179242034,0.200295635285686,0.186782216862377,0.17876651237995,0.169703541791176,0.170289080972848,0.281089006761438,0.02031439461069
"Fubp1",1,0.826186557031613,0.73635903867,0.377279646815477,0,0.621110718591686,0.683004861403004,0.663356441358981,0.67949606566489,0.825779131086432,0.851983109528129,0.571668431851868,0.362355416122824,0.330818820100436,0.354397627093335,0.3773230828153,0.340837928345464,0.471500038714245,0.00194304028493684
"Zzz3",1,0.801730657741379,0.668484859116988,0.295264037443024,0.0365868185452748,0.690808982403169,0.729329187087847,0.86377869337318,0.702155057683439,0.449911528646175,0.391942701620331,0.307497026244914,0.295166445238179,0.304931397878442,0.323315558197815,0.322200802920458,0.289197829366379,0.432189255572345,0
"Lyn",1,0.937604347719621,0.909893442125089,0.813936031341488,0.962352920837873,0.823644996266624,0.913569003687992,0.857219102354827,0.81236979636609,0.851106940780834,0.858038061724977,0.843541123055122,0.804631516704752,0.776384558275491,0.779924599594185,0.82326791041427,0.602100387815826,0.689756809112002,0
"Asph",1,0.90078465613749,0.892760518512663,0.883984642222437,0.578043848755017,0.794102448537039,0.894913892104143,0.826736905508189,0.781318825138125,0.818166723292676,0.841811269664599,0.816678101446901,0.785866785212526,0.772193312910717,0.789188183946025,0.820950257166339,0.654657060206873,0.716572332058029,0
"Zfp292",1,0.85180392331881,0.80674868285353,0.576441117905462,0.0355563321274615,0.638809225151494,0.693765629771101,0.66478242979635,0.645595482067865,0.611837072760119,0.641683017476723,0.600254232188015,0.677175546845549,0.698848247881055,0.852725038809174,0.763178583883521,0.431845294940246,0.549265391365123,0
"Ube2r2",1,0.854856046090292,0.812065158115882,0.645420767175012,0.00760472731626423,0.683760034980702,0.726588356755573,0.675762028218306,0.66725796691856,0.638800129872218,0.698581506880689,0.72110112757497,0.796906431358228,0.639990665603485,0.510876822889205,0.421917810679904,0.406209222303045,0.499364652745427,0
"Rnf38",1,0.846640845943754,0.813577634265227,0.724253307706057,0,0.722430245478628,0.754175551207487,0.712106720182363,0.718322677450449,0.645168747529461,0.643847644538604,0.507923625918679,0.388389755950295,0.349480368197172,0.387676191807187,0.390161421878008,0.349907137541234,0.438376998389184,6.01435945701825e-05
"Zcchc7",1,0.869085710869825,0.850312329541521,0.88195340433011,0.082892156438904,0.75728084789566,0.816529003966067,0.732421573626338,0.729496609538279,0.716743999752677,0.761634128464632,0.686938615633154,0.729497262680587,0.733139003798738,0.775334080735481,0.793117578242872,0.70558115078574,0.753865268187385,0
"1700055D18Rik",1,0.0691789052423689,0.0518569562301011,0.0025729771167096,0,0.0246176330613116,0.0228780335852291,0.0188154802975728,0.0139313646476258,0.00842259125274895,0.0045766680895065,0.00294390676583891,0.00253622959849379,0.00227048596540187,0.00166690547547032,0.000857909362596765,0.000437415622141035,0.00100054380319191,0.00214447301805968
"Tgfbr1",1,0.851629822806936,0.811872189863936,0.670778410984937,0.00628478716662665,0.701209072692192,0.734094567739333,0.680715279563396,0.689954582914011,0.670315524551451,0.741534805581402,0.721047001585102,0.62226470248427,0.439217586720033,0.420754681909431,0.41293226029047,0.379568261273194,0.470323212814092,0
"Erp44",1,0.817919907152482,0.685427559592481,0.3021920463394,0.0186279156134161,0.714882162804116,0.742226106246744,0.806132114610797,0.529198310317522,0.398339210446796,0.35436119384984,0.288579840924152,0.278641610754178,0.286673039718215,0.303249794951845,0.303544688634911,0.273919818839254,0.411105961703035,0
"Abca1",1,0.966748179519525,0.99903255360578,0.914832021513544,0.809161731922648,0.878298808511937,0.941086443075118,0.876461976857599,0.840677866391856,0.917577142617733,0.910235053102841,0.885911074761449,0.864201303088222,0.872505700336646,0.88579471658265,0.921524073732785,0.773562888878648,0.856160788863563,0
"Fkbp15",1,0.850556404388629,0.800829077397355,0.553341037855982,0.0248397649405567,0.634809667473968,0.689190261683189,0.664608487861861,0.640048820041231,0.607347349379096,0.635020136013701,0.63041197639078,0.771745649090973,0.823208983789104,0.737286282809433,0.437404733318784,0.417071952026232,0.523774990240881,0
"Akna",1,0.83464529829222,0.722527199216283,0.383296056840978,0,0.751133440622772,0.745200390043453,0.733018714715789,0.434444227147478,0.373515297017457,0.347688066137962,0.287145764713085,0.273181244462746,0.278761367690138,0.294612768583629,0.297565505507616,0.270768806256898,0.401385430254941,0.00160677957019381
"Whrn",1,0.846142280209101,0.799092182784827,0.525810538734492,0.0478875732960202,0.611264289543326,0.671234829501738,0.64974853044753,0.621339284636968,0.593587661633992,0.613499684344517,0.584963187327732,0.673039673457597,0.739807655085907,0.976520991555117,0.628976553301592,0.393359824380185,0.53316421981517,0
"Ttc39b",1,0.848806377833984,0.805907141041467,0.637181919041879,0,0.698876876138435,0.729236531603284,0.685207608743884,0.700642829758536,0.686218037020403,0.744851626055757,0.668384311801127,0.500704038668098,0.378459536830589,0.398455169695058,0.403526168337396,0.366153591805525,0.459864565526011,0.000462744441391363
"Junos",1,0.697411764990104,0.217357420013307,0.00919862966930686,0.0312047031047412,0.00216976971525856,0.02921469597388,0.0440215030455778,0.0406652517398252,0.0312950292870917,0.0191012643001581,0.010005983961284,0.00517124134716961,0.00269635787684267,0.00111724050503841,5.77009045463854e-05,0,0.00135866756078982,0.00278862539803779
"Nfia",1,0.846849197885039,0.81046857662779,0.694781930717624,0,0.728242121971812,0.758613423276258,0.728517005198737,0.707876766239131,0.608942771772465,0.579860585740589,0.442495097489887,0.352553531465613,0.339196173696795,0.374122460331997,0.381485884001964,0.345096336691168,0.437038764976968,0.0120675489739784
"Ttc4",1,0.814182453853113,0.79905869421264,0.867120715595555,0,0.409974119562035,0.504965175030518,0.416230116362182,0.381415992907689,0.355744464844213,0.330088311162062,0.304646256406967,0.283123946280232,0.269999709579726,0.266187317222762,0.258356499282276,0.261076450315491,0.384102545609403,0.0495425743045776
"Nrd1",1,0.851360319481854,0.820855615565451,0.693665793844805,0.0389748150603233,0.681587061000536,0.74070040192538,0.686247626187053,0.678606177942445,0.633554615725502,0.703566381786314,0.625009919188252,0.657761979608708,0.655743029101597,0.679354281188301,0.671747878705446,0.895648443326541,0.885618040151108,0
"Cmpk1",1,0.845172068673511,0.817974735270044,0.797128396367275,0,0.738548731424553,0.776493835972516,0.721166072015346,0.682260431168088,0.576107827195808,0.575465139219516,0.451983624486668,0.363649535894612,0.34043232046098,0.37543500037493,0.381296859123767,0.343202778858597,0.430397371668802,0.00480291875673677
"Eri3",1,0.84393529179865,0.781758020766988,0.485192565702253,0.00771127835246015,0.621156013508716,0.679167283754039,0.661160279690933,0.62501350196002,0.600158698534251,0.674272730849405,0.84688945574086,0.841115299651446,0.517862884466407,0.394676551721945,0.388240094191157,0.394024046404617,0.491426384545359,0
"Hivep3",1,0.85975153722605,0.8423264595417,0.942901696091284,0.252633105544004,0.766335294419487,0.81985773421894,0.741642240124676,0.731327011721562,0.684536216596183,0.72823649600101,0.667542620247836,0.636023055098559,0.528468438788637,0.539767680313289,0.487368198844691,0.394544022494064,0.48585570963513,0
"Scmh1",1,0.857902787740744,0.822028401235741,0.698730621426411,0.0217681052929484,0.681921243247684,0.736040876802679,0.682877035795974,0.677380695427901,0.644214103847611,0.682987573394505,0.613542898082296,0.671665330933237,0.670964330412252,0.731896437249066,0.787617019390178,0.632925595833141,0.629106635367751,0
"Mycl",1,0.0691789052423689,0.0518569562301011,0.0025729771167096,0,0.0246176330613116,0.0228780335852291,0.0188154802975728,0.0139313646476258,0.00842259125274895,0.0045766680895065,0.00294390676583891,0.00253622959849379,0.00227048596540187,0.00166690547547032,0.000857909362596765,0.000437415622141035,0.00100054380319191,0.00214447301805968
"Macf1",1,0.888652073559936,0.88109066988014,0.918745282023748,0.252697182662043,0.806000315948184,0.879228256565923,0.79331666481697,0.777363712351174,0.789041809643218,0.830254050835663,0.769150534312373,0.78701946005855,0.781925326746413,0.820251497504409,0.840727102005271,0.70900522939238,0.785809533486508,0
"Csf3r",1,0.847154691346437,0.827684771678235,0.992584800128922,0.306594376881876,0.747513879335622,0.809704782488678,0.734884081171824,0.700775220336176,0.619323249372291,0.669804810335784,0.599750055072489,0.522866103820424,0.428032848124292,0.454512560193357,0.438900528213837,0.378427194445825,0.453901681613093,0
"Ago3",1,0.854842458214116,0.822167510891051,0.912976955448741,0.876240420314242,0.643112845162935,0.755608979451265,0.706033042516992,0.664272878374297,0.636215054244017,0.648097086696735,0.615130250620828,0.537718886069529,0.454542896283583,0.464399139076904,0.466320068276827,0.400876145031634,0.4757284416977,0
"Zmym4",1,0.847410745794095,0.827783756743494,0.911580507178671,0.0792329774847485,0.74406472485265,0.792242090612694,0.718162488160696,0.711418172540359,0.626244221355748,0.668682881175693,0.573888292337993,0.476410737777712,0.393397038009939,0.427233060070794,0.414234016442582,0.365030651707135,0.443740165152483,0
"Sfpq",1,0.856100418359051,0.81555587179378,0.642648157378816,0.0241201184488465,0.665134900815626,0.718194876953463,0.675926033007781,0.665044794079513,0.630990200416398,0.664846040048242,0.610341138669608,0.68261645435579,0.689975105126112,0.77632481688421,0.796968831231975,0.484235370778492,0.574325419753877,0
"Ak2",1,0.834984111774055,0.621455784009315,0.141407167102231,0,0.230157644331703,0.359806477763173,0.344222727342726,0.303512058111968,0.271025076123341,0.245189131517575,0.224008354169108,0.205930232841605,0.192552051086341,0.18444347566589,0.176183578145141,0.177941946896467,0.282635102244092,0.0362409592477395
"Pum1",1,0.861978663658598,0.830735470842839,0.7802446851995,0.025066031450065,0.71051781631968,0.761918190783031,0.692415449268335,0.690392489933553,0.662796920163418,0.700325426483391,0.640117621030678,0.710648174549418,0.709254348963689,0.74824119099311,0.749120849970732,0.542943615022144,0.611128126951097,0
"Arid1a",1,0.857947084348019,0.823632032575281,0.743068705526603,0.0224958978523428,0.710610730775946,0.749970406758874,0.683136665393433,0.686518104500612,0.65771084427614,0.711625741486751,0.699497169627499,0.758519170396714,0.642494587658417,0.570713373621697,0.457821483140723,0.406084436304647,0.504790808600027,0
